strategy_id,label,method,seed,role,completed,gate_pass,ensemble_group,include_main,include_inference,report_seed_distribution,weight_log_path,weight_log_sha256,checkpoint_path,checkpoint_sha256,config_sha256,code_sha256,train_seconds,evaluation_seconds,notes,experiment_id,strategy_level,protocol_eligibility_pass,behavior_gate_pass,behavior_gate_mode,behavior_gate_failed_metrics,operational_source,manifest_directory
a2c_lstm_full__seed_20261001,a2c_lstm_full seed 20261001,a2c_lstm_full,20261001,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/a2c_lstm_full/seed_20261001/weights_rl_full_seed_20261001.csv,ff47604bc52a09d1994f53bdb37fc648a1b380b2ae3cd57461d258dafda65dcb,../../data/publication_extension_runs_v3/a2c_lstm_full/seed_20261001/a2c_lstm_vine_full.pt,baa7c3a97b1c7a3c252596e64b3fc07ac21e87bcb44e37b40151f452ac25f13d,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",a2c_lstm_full,seed,True,True,strict,,v3_strict_path,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
a2c_lstm_full__seed_20261002,a2c_lstm_full seed 20261002,a2c_lstm_full,20261002,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/a2c_lstm_full/seed_20261002/weights_rl_full_seed_20261002.csv,e7051d1f7ee8af9b4a45980758877396dbe84e8acd7351d4478355ca934c8396,../../data/publication_extension_runs_v3/a2c_lstm_full/seed_20261002/a2c_lstm_vine_full.pt,c3b47e6a111fa200cfe27eada6177c1db165b6ee6c5e8f14973e0cd058abfcb3,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",a2c_lstm_full,seed,True,True,strict,,v3_strict_path,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
a2c_lstm_full__seed_20261003,a2c_lstm_full seed 20261003,a2c_lstm_full,20261003,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/a2c_lstm_full/seed_20261003/weights_rl_full_seed_20261003.csv,bb3efed846fddb33697893c788b7f1475d014fbf78f4787c2aefc81f6cb0b772,../../data/publication_extension_runs_v3/a2c_lstm_full/seed_20261003/a2c_lstm_vine_full.pt,26eea0485b8df3212df5ef93bba54b1a19d5b34db0b6f43ff09bb22527052436,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",a2c_lstm_full,seed,True,True,strict,,v3_strict_path,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
a2c_lstm_full__seed_20261004,a2c_lstm_full seed 20261004,a2c_lstm_full,20261004,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/a2c_lstm_full/seed_20261004/weights_rl_full_seed_20261004.csv,aa56312b2339b5fed2221590356dd84c893a1b11df0c42f76fdd1c454f979586,../../data/publication_extension_runs_v3/a2c_lstm_full/seed_20261004/a2c_lstm_vine_full.pt,b07396d752fbb6708cb64e5e80024890789fb6995dec379d7dc979eb39de0050,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",a2c_lstm_full,seed,True,True,strict,,v3_strict_path,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
a2c_lstm_full__seed_20261005,a2c_lstm_full seed 20261005,a2c_lstm_full,20261005,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/a2c_lstm_full/seed_20261005/weights_rl_full_seed_20261005.csv,8fd4912c250b1742c84f4ebcfc258b7afb57ff9fd7f499236007ee6a3831d635,../../data/publication_extension_runs_v3/a2c_lstm_full/seed_20261005/a2c_lstm_vine_full.pt,2baef96b3b8d0fe07740c38c16e9e866add9cf338d7fbeeb94dafd88d09810e2,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",a2c_lstm_full,seed,True,True,strict,,v3_strict_path,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
a2c_lstm_full__seed_20261006,a2c_lstm_full seed 20261006,a2c_lstm_full,20261006,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/a2c_lstm_full/seed_20261006/weights_rl_full_seed_20261006.csv,2e26e0145868554a0282b7a845bda3ac8d8003326e40ed1cbd9f7ddf4897948d,../../data/publication_extension_runs_v3/a2c_lstm_full/seed_20261006/a2c_lstm_vine_full.pt,a29be7a3d0d72f29ef62fabca224e1da1ee689fdfbcf334e2d3b7e699c074569,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",a2c_lstm_full,seed,True,True,strict,,v3_strict_path,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
a2c_lstm_full__seed_20261007,a2c_lstm_full seed 20261007,a2c_lstm_full,20261007,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/a2c_lstm_full/seed_20261007/weights_rl_full_seed_20261007.csv,d040a95e01a9e077473552bd4c4f7419de1660b412a032b763b2c10abb1d09d1,../../data/publication_extension_runs_v3/a2c_lstm_full/seed_20261007/a2c_lstm_vine_full.pt,89665a1701a12cdb99c5587ef211e3025055edd036015ab580f0585eb70f92cb,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",a2c_lstm_full,seed,True,True,strict,,v3_strict_path,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
a2c_lstm_full__seed_20261008,a2c_lstm_full seed 20261008,a2c_lstm_full,20261008,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/a2c_lstm_full/seed_20261008/weights_rl_full_seed_20261008.csv,486733a6356f82a6500c377ab982d010ed3ffcc236365e4d07daa0854b69a557,../../data/publication_extension_runs_v3/a2c_lstm_full/seed_20261008/a2c_lstm_vine_full.pt,ac7d4678a866a9c4dbc5e3699751953f90814dcde09ad276e16da537687681f0,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",a2c_lstm_full,seed,True,True,strict,,v3_strict_path,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
a2c_lstm_full__seed_20261009,a2c_lstm_full seed 20261009,a2c_lstm_full,20261009,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/a2c_lstm_full/seed_20261009/weights_rl_full_seed_20261009.csv,554f2db6634c401e70e28a641a726c9d68499752b9c57bb08aa7e7b3016e3773,../../data/publication_extension_runs_v3/a2c_lstm_full/seed_20261009/a2c_lstm_vine_full.pt,65ac780a937497855135012d2cafb28f7f7625053af140a1f0aec9843d67303e,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",a2c_lstm_full,seed,True,True,strict,,v3_strict_path,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
a2c_lstm_full__seed_20261010,a2c_lstm_full seed 20261010,a2c_lstm_full,20261010,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/a2c_lstm_full/seed_20261010/weights_rl_full_seed_20261010.csv,98137e271324f9bd40eaf4cb3d1b3aaedc7b670600a35c5efdab0783b67dd4ad,../../data/publication_extension_runs_v3/a2c_lstm_full/seed_20261010/a2c_lstm_vine_full.pt,1861f988fcd85871ac4586faec4b7a2093ea31e2fabd554b9c5020949e79c60a,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",a2c_lstm_full,seed,True,True,strict,,v3_strict_path,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
ddpg_lstm_full__seed_20261001,ddpg_lstm_full seed 20261001,ddpg_lstm_full,20261001,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/ddpg_lstm_full/seed_20261001/weights_rl_full_seed_20261001.csv,6ff5dc136db0619a478727a493898c7ab2783aa2e30806c652826b72905a5c46,../../data/publication_extension_runs_v2/ddpg_lstm_full/seed_20261001/ddpg_lstm_vine_full.pt,066f3bdfd8577d6b2e0dae8dbce9f7a8620ed48b072497558985ffe9c1b1a8af,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",ddpg_lstm_full,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
ddpg_lstm_full__seed_20261002,ddpg_lstm_full seed 20261002,ddpg_lstm_full,20261002,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/ddpg_lstm_full/seed_20261002/weights_rl_full_seed_20261002.csv,47137dc1eb94b2f5834813bb270c0fce5d427fc252f168c1651ed1574a909305,../../data/publication_extension_runs_v2/ddpg_lstm_full/seed_20261002/ddpg_lstm_vine_full.pt,62130e81dd3efa39276b52fc8d9030fe3396bb1029ec0ecb54d452aba631b219,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",ddpg_lstm_full,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
ddpg_lstm_full__seed_20261003,ddpg_lstm_full seed 20261003,ddpg_lstm_full,20261003,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/ddpg_lstm_full/seed_20261003/weights_rl_full_seed_20261003.csv,8893cfa5ffbc35f6e4489fb649a5f464bf7bc1ce915b80a919bb9dfb36dabe01,../../data/publication_extension_runs_v2/ddpg_lstm_full/seed_20261003/ddpg_lstm_vine_full.pt,af2aba9f066f797f345c3c6e5223b53a6cecb210a155d734ccc488b1e759c09d,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",ddpg_lstm_full,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
ddpg_lstm_full__seed_20261004,ddpg_lstm_full seed 20261004,ddpg_lstm_full,20261004,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/ddpg_lstm_full/seed_20261004/weights_rl_full_seed_20261004.csv,cd4c697741a0625f62476b754256e7bd2ff673a8c01d305b296d497b5a12df60,../../data/publication_extension_runs_v2/ddpg_lstm_full/seed_20261004/ddpg_lstm_vine_full.pt,fc8268c456263e03204035c0932cfc042847bba4d86b51b921ea7c10985ba9ad,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",ddpg_lstm_full,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
ddpg_lstm_full__seed_20261005,ddpg_lstm_full seed 20261005,ddpg_lstm_full,20261005,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/ddpg_lstm_full/seed_20261005/weights_rl_full_seed_20261005.csv,6b876f178d29a86cfcc491dbd7b494ec112eb8d40ddd17dd24c6e34da8f39e62,../../data/publication_extension_runs_v2/ddpg_lstm_full/seed_20261005/ddpg_lstm_vine_full.pt,90b2a73fbc116f9c5397b0b99362eaf26ad4a47b0ad23e706b02c970d2679cf7,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",ddpg_lstm_full,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
ddpg_lstm_full__seed_20261006,ddpg_lstm_full seed 20261006,ddpg_lstm_full,20261006,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/ddpg_lstm_full/seed_20261006/weights_rl_full_seed_20261006.csv,e95bc08c0432b3c4b7e2b2b972d1b6ad3408af2925ec73c233faaf8d8eb67845,../../data/publication_extension_runs_v2/ddpg_lstm_full/seed_20261006/ddpg_lstm_vine_full.pt,f8aaee332d34d14bb3906ec983f28503ef9bd386c420ede15e3569ecaada3e54,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",ddpg_lstm_full,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
ddpg_lstm_full__seed_20261007,ddpg_lstm_full seed 20261007,ddpg_lstm_full,20261007,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/ddpg_lstm_full/seed_20261007/weights_rl_full_seed_20261007.csv,2ffadc54462252f1298f2c2622630d7aa29a1ec3f2eee8dfc67b2dc864a54da3,../../data/publication_extension_runs_v2/ddpg_lstm_full/seed_20261007/ddpg_lstm_vine_full.pt,a5a25ebdb26f506e9fadd4c4fdecafda787c854bddb73d938f618db889ae6aa4,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",ddpg_lstm_full,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
ddpg_lstm_full__seed_20261008,ddpg_lstm_full seed 20261008,ddpg_lstm_full,20261008,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/ddpg_lstm_full/seed_20261008/weights_rl_full_seed_20261008.csv,f53b6cda9d4dd05a335fa27133551226864accb5f01c6487f29846119662bf3e,../../data/publication_extension_runs_v2/ddpg_lstm_full/seed_20261008/ddpg_lstm_vine_full.pt,d15d5be27dd951c07dc3dadc0606829c4999f1bb911d2f2d53cb7481a4b6b4eb,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",ddpg_lstm_full,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
ddpg_lstm_full__seed_20261009,ddpg_lstm_full seed 20261009,ddpg_lstm_full,20261009,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/ddpg_lstm_full/seed_20261009/weights_rl_full_seed_20261009.csv,4af6f588c5c2adae83ac3d02bf59b8a502f0f853a8089bad99e743b07303321e,../../data/publication_extension_runs_v2/ddpg_lstm_full/seed_20261009/ddpg_lstm_vine_full.pt,0b48f3d01531da4dce02b50216f60a4f629dce89c6eae4e493fdc4d6a4a1457d,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",ddpg_lstm_full,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
ddpg_lstm_full__seed_20261010,ddpg_lstm_full seed 20261010,ddpg_lstm_full,20261010,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/ddpg_lstm_full/seed_20261010/weights_rl_full_seed_20261010.csv,72c3222f7a1065359d0ca5afc791ccf766005b26e2c38bde028ae6cc00e2ce8c,../../data/publication_extension_runs_v2/ddpg_lstm_full/seed_20261010/ddpg_lstm_vine_full.pt,38d8a9ec328910567198f5dd96a99ec9f6652bf49f3169bb28610e58f6ab90a8,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",ddpg_lstm_full,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
feedforward_capacity_matched__seed_20261001,feedforward_capacity_matched seed 20261001,feedforward_capacity_matched,20261001,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/feedforward_capacity_matched/seed_20261001/weights_rl_full_seed_20261001.csv,581da6e9ab9d8653d15bb9cc5dd689151b9ab24ad0254985b7782df725679d62,../../data/publication_extension_runs_v3/feedforward_capacity_matched/seed_20261001/td3_mlp_vine_full.pt,af6652f40d7630e55ace2d1b03ad7bafba9b5801dc7c5ef15f2d0678ebe4dc8b,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",feedforward_capacity_matched,seed,True,True,strict,,v3_strict_path,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
feedforward_capacity_matched__seed_20261002,feedforward_capacity_matched seed 20261002,feedforward_capacity_matched,20261002,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/feedforward_capacity_matched/seed_20261002/weights_rl_full_seed_20261002.csv,4def0d55af843d41c544eb2412a85ee7c10b0c3a4de81fe1ffb50004ee59a60d,../../data/publication_extension_runs_v4/feedforward_capacity_matched/seed_20261002/td3_mlp_vine_full.pt,b7155d6ebd2c5fcf4a2095e55ea97158f890af6931232e19c5195ad077220bb9,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",feedforward_capacity_matched,seed,True,False,report_only,mean_turnover,v4_report_only,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
feedforward_capacity_matched__seed_20261003,feedforward_capacity_matched seed 20261003,feedforward_capacity_matched,20261003,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/feedforward_capacity_matched/seed_20261003/weights_rl_full_seed_20261003.csv,ac47b13ac2812be9bfe2eb61d0dcefa70b8f8d34e1b6828e460c3cbffea5a788,../../data/publication_extension_runs_v3/feedforward_capacity_matched/seed_20261003/td3_mlp_vine_full.pt,f58ce9f48fcaea90cbbbf6e0859cf99c9f7680578bef78ad5c1572a9e3f902ab,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",feedforward_capacity_matched,seed,True,True,strict,,v3_strict_path,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
feedforward_capacity_matched__seed_20261004,feedforward_capacity_matched seed 20261004,feedforward_capacity_matched,20261004,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/feedforward_capacity_matched/seed_20261004/weights_rl_full_seed_20261004.csv,3979626c78613b143d671384688b4c39f663dfcbc1550351fc1ce03e5152236b,../../data/publication_extension_runs_v3/feedforward_capacity_matched/seed_20261004/td3_mlp_vine_full.pt,7a0369ccc6b82a682b20db0f78a4697792e90718f487bf3043640b35f2bb4f60,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",feedforward_capacity_matched,seed,True,True,strict,,v3_strict_path,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
feedforward_capacity_matched__seed_20261005,feedforward_capacity_matched seed 20261005,feedforward_capacity_matched,20261005,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/feedforward_capacity_matched/seed_20261005/weights_rl_full_seed_20261005.csv,4a69373de1062d88e187da39d113e8b7258fa8a5def8796153e0b9f2249a2428,../../data/publication_extension_runs_v3/feedforward_capacity_matched/seed_20261005/td3_mlp_vine_full.pt,c1238a9388b2d4cff4fef5e576a73356f6121b9b975e11cec302d4245a6702ea,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",feedforward_capacity_matched,seed,True,True,strict,,v3_strict_path,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
feedforward_capacity_matched__seed_20261006,feedforward_capacity_matched seed 20261006,feedforward_capacity_matched,20261006,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/feedforward_capacity_matched/seed_20261006/weights_rl_full_seed_20261006.csv,57eab40d91eb4a923bd4d7e06a9e9689948459be26cf664ad3160833eb797c7a,../../data/publication_extension_runs_v3/feedforward_capacity_matched/seed_20261006/td3_mlp_vine_full.pt,32da2ad67b4e8a0ce2f89a3689f325acbb21b2bb95268f2d77c652dca31ba4dc,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",feedforward_capacity_matched,seed,True,True,strict,,v3_strict_path,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
feedforward_capacity_matched__seed_20261007,feedforward_capacity_matched seed 20261007,feedforward_capacity_matched,20261007,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/feedforward_capacity_matched/seed_20261007/weights_rl_full_seed_20261007.csv,6b1fcd23d35caa4d9942a10d9eefd4533c19a0769bb9152a2a1c7ba731e037a3,../../data/publication_extension_runs_v3/feedforward_capacity_matched/seed_20261007/td3_mlp_vine_full.pt,4ed3dd6d37203e6cbc0d9943f4aea29fd03cc1f10adbe68640a083bc69d95be3,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",feedforward_capacity_matched,seed,True,True,strict,,v3_strict_path,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
