job_family,design_id,evidence_class,panel_id,experiment_id,algorithm,encoder,seed,holdout_access_permitted
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,zero_vine_features_keep_cvar_observation,td3,lstm,20261003,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,zero_vine_features_keep_cvar_observation,td3,lstm,20261004,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,zero_vine_features_keep_cvar_observation,td3,lstm,20261005,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,zero_vine_features_keep_cvar_observation,td3,lstm,20261006,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,zero_vine_features_keep_cvar_observation,td3,lstm,20261007,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,zero_vine_features_keep_cvar_observation,td3,lstm,20261008,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,zero_vine_features_keep_cvar_observation,td3,lstm,20261009,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,zero_vine_features_keep_cvar_observation,td3,lstm,20261010,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,keep_vine_features_zero_cvar_observation,td3,lstm,20261001,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,keep_vine_features_zero_cvar_observation,td3,lstm,20261002,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,keep_vine_features_zero_cvar_observation,td3,lstm,20261003,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,keep_vine_features_zero_cvar_observation,td3,lstm,20261004,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,keep_vine_features_zero_cvar_observation,td3,lstm,20261005,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,keep_vine_features_zero_cvar_observation,td3,lstm,20261006,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,keep_vine_features_zero_cvar_observation,td3,lstm,20261007,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,keep_vine_features_zero_cvar_observation,td3,lstm,20261008,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,keep_vine_features_zero_cvar_observation,td3,lstm,20261009,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,keep_vine_features_zero_cvar_observation,td3,lstm,20261010,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,zero_vine_features_and_cvar_observation,td3,lstm,20261001,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,zero_vine_features_and_cvar_observation,td3,lstm,20261002,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,zero_vine_features_and_cvar_observation,td3,lstm,20261003,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,zero_vine_features_and_cvar_observation,td3,lstm,20261004,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,zero_vine_features_and_cvar_observation,td3,lstm,20261005,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,zero_vine_features_and_cvar_observation,td3,lstm,20261006,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,zero_vine_features_and_cvar_observation,td3,lstm,20261007,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,zero_vine_features_and_cvar_observation,td3,lstm,20261008,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,zero_vine_features_and_cvar_observation,td3,lstm,20261009,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,zero_vine_features_and_cvar_observation,td3,lstm,20261010,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,zero_cvar_reward_keep_state,td3,lstm,20261001,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,zero_cvar_reward_keep_state,td3,lstm,20261002,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,zero_cvar_reward_keep_state,td3,lstm,20261003,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,zero_cvar_reward_keep_state,td3,lstm,20261004,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,zero_cvar_reward_keep_state,td3,lstm,20261005,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,zero_cvar_reward_keep_state,td3,lstm,20261006,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,zero_cvar_reward_keep_state,td3,lstm,20261007,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,zero_cvar_reward_keep_state,td3,lstm,20261008,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,zero_cvar_reward_keep_state,td3,lstm,20261009,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,zero_cvar_reward_keep_state,td3,lstm,20261010,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,historical_only_no_synthetic_pretraining,td3,lstm,20261001,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,historical_only_no_synthetic_pretraining,td3,lstm,20261002,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,historical_only_no_synthetic_pretraining,td3,lstm,20261003,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,historical_only_no_synthetic_pretraining,td3,lstm,20261004,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,historical_only_no_synthetic_pretraining,td3,lstm,20261005,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,historical_only_no_synthetic_pretraining,td3,lstm,20261006,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,historical_only_no_synthetic_pretraining,td3,lstm,20261007,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,historical_only_no_synthetic_pretraining,td3,lstm,20261008,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,historical_only_no_synthetic_pretraining,td3,lstm,20261009,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,historical_only_no_synthetic_pretraining,td3,lstm,20261010,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,moving_block_bootstrap_pretraining,td3,lstm,20261001,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,moving_block_bootstrap_pretraining,td3,lstm,20261002,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,moving_block_bootstrap_pretraining,td3,lstm,20261003,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,moving_block_bootstrap_pretraining,td3,lstm,20261004,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,moving_block_bootstrap_pretraining,td3,lstm,20261005,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,moving_block_bootstrap_pretraining,td3,lstm,20261006,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,moving_block_bootstrap_pretraining,td3,lstm,20261007,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,moving_block_bootstrap_pretraining,td3,lstm,20261008,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,moving_block_bootstrap_pretraining,td3,lstm,20261009,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,moving_block_bootstrap_pretraining,td3,lstm,20261010,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,feedforward_capacity_matched,td3,mlp,20261001,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,feedforward_capacity_matched,td3,mlp,20261002,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,feedforward_capacity_matched,td3,mlp,20261003,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,feedforward_capacity_matched,td3,mlp,20261004,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,feedforward_capacity_matched,td3,mlp,20261005,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,feedforward_capacity_matched,td3,mlp,20261006,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,feedforward_capacity_matched,td3,mlp,20261007,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,feedforward_capacity_matched,td3,mlp,20261008,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,feedforward_capacity_matched,td3,mlp,20261009,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,feedforward_capacity_matched,td3,mlp,20261010,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,pretrained_only_no_historical_finetuning,td3,lstm,20261001,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,pretrained_only_no_historical_finetuning,td3,lstm,20261002,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,pretrained_only_no_historical_finetuning,td3,lstm,20261003,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,pretrained_only_no_historical_finetuning,td3,lstm,20261004,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,pretrained_only_no_historical_finetuning,td3,lstm,20261005,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,pretrained_only_no_historical_finetuning,td3,lstm,20261006,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,pretrained_only_no_historical_finetuning,td3,lstm,20261007,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,pretrained_only_no_historical_finetuning,td3,lstm,20261008,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,pretrained_only_no_historical_finetuning,td3,lstm,20261009,False
causal_ablation,external_cross_sectional_locked_calendar_v1,external_cross_sectional,global_liquid_etf_18,pretrained_only_no_historical_finetuning,td3,lstm,20261010,False
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,td3,td3,lstm,20261001,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,td3,td3,lstm,20261002,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,td3,td3,lstm,20261003,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,td3,td3,lstm,20261004,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,td3,td3,lstm,20261005,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,td3,td3,lstm,20261006,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,td3,td3,lstm,20261007,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,td3,td3,lstm,20261008,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,td3,td3,lstm,20261009,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,td3,td3,lstm,20261010,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,ddpg,ddpg,lstm,20261001,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,ddpg,ddpg,lstm,20261002,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,ddpg,ddpg,lstm,20261003,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,ddpg,ddpg,lstm,20261004,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,ddpg,ddpg,lstm,20261005,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,ddpg,ddpg,lstm,20261006,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,ddpg,ddpg,lstm,20261007,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,ddpg,ddpg,lstm,20261008,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,ddpg,ddpg,lstm,20261009,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,ddpg,ddpg,lstm,20261010,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,sac,sac,lstm,20261001,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,sac,sac,lstm,20261002,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,sac,sac,lstm,20261003,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,sac,sac,lstm,20261004,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,sac,sac,lstm,20261005,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,sac,sac,lstm,20261006,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,sac,sac,lstm,20261007,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,sac,sac,lstm,20261008,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,sac,sac,lstm,20261009,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,sac,sac,lstm,20261010,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,ppo,ppo,lstm,20261001,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,ppo,ppo,lstm,20261002,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,ppo,ppo,lstm,20261003,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,ppo,ppo,lstm,20261004,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,ppo,ppo,lstm,20261005,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,ppo,ppo,lstm,20261006,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,ppo,ppo,lstm,20261007,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,ppo,ppo,lstm,20261008,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,ppo,ppo,lstm,20261009,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,ppo,ppo,lstm,20261010,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,a2c,a2c,lstm,20261001,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,a2c,a2c,lstm,20261002,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,a2c,a2c,lstm,20261003,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,a2c,a2c,lstm,20261004,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,a2c,a2c,lstm,20261005,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,a2c,a2c,lstm,20261006,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,a2c,a2c,lstm,20261007,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,a2c,a2c,lstm,20261008,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,a2c,a2c,lstm,20261009,True
rl_algorithm,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,a2c,a2c,lstm,20261010,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,full_vine_state_and_cvar_observation,td3,lstm,20261001,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,full_vine_state_and_cvar_observation,td3,lstm,20261002,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,full_vine_state_and_cvar_observation,td3,lstm,20261003,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,full_vine_state_and_cvar_observation,td3,lstm,20261004,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,full_vine_state_and_cvar_observation,td3,lstm,20261005,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,full_vine_state_and_cvar_observation,td3,lstm,20261006,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,full_vine_state_and_cvar_observation,td3,lstm,20261007,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,full_vine_state_and_cvar_observation,td3,lstm,20261008,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,full_vine_state_and_cvar_observation,td3,lstm,20261009,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,full_vine_state_and_cvar_observation,td3,lstm,20261010,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_vine_features_keep_cvar_observation,td3,lstm,20261001,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_vine_features_keep_cvar_observation,td3,lstm,20261002,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_vine_features_keep_cvar_observation,td3,lstm,20261003,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_vine_features_keep_cvar_observation,td3,lstm,20261004,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_vine_features_keep_cvar_observation,td3,lstm,20261005,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_vine_features_keep_cvar_observation,td3,lstm,20261006,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_vine_features_keep_cvar_observation,td3,lstm,20261007,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_vine_features_keep_cvar_observation,td3,lstm,20261008,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_vine_features_keep_cvar_observation,td3,lstm,20261009,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_vine_features_keep_cvar_observation,td3,lstm,20261010,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,keep_vine_features_zero_cvar_observation,td3,lstm,20261001,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,keep_vine_features_zero_cvar_observation,td3,lstm,20261002,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,keep_vine_features_zero_cvar_observation,td3,lstm,20261003,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,keep_vine_features_zero_cvar_observation,td3,lstm,20261004,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,keep_vine_features_zero_cvar_observation,td3,lstm,20261005,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,keep_vine_features_zero_cvar_observation,td3,lstm,20261006,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,keep_vine_features_zero_cvar_observation,td3,lstm,20261007,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,keep_vine_features_zero_cvar_observation,td3,lstm,20261008,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,keep_vine_features_zero_cvar_observation,td3,lstm,20261009,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,keep_vine_features_zero_cvar_observation,td3,lstm,20261010,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_vine_features_and_cvar_observation,td3,lstm,20261001,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_vine_features_and_cvar_observation,td3,lstm,20261002,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_vine_features_and_cvar_observation,td3,lstm,20261003,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_vine_features_and_cvar_observation,td3,lstm,20261004,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_vine_features_and_cvar_observation,td3,lstm,20261005,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_vine_features_and_cvar_observation,td3,lstm,20261006,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_vine_features_and_cvar_observation,td3,lstm,20261007,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_vine_features_and_cvar_observation,td3,lstm,20261008,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_vine_features_and_cvar_observation,td3,lstm,20261009,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_vine_features_and_cvar_observation,td3,lstm,20261010,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_cvar_reward_keep_state,td3,lstm,20261001,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_cvar_reward_keep_state,td3,lstm,20261002,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_cvar_reward_keep_state,td3,lstm,20261003,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_cvar_reward_keep_state,td3,lstm,20261004,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_cvar_reward_keep_state,td3,lstm,20261005,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_cvar_reward_keep_state,td3,lstm,20261006,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_cvar_reward_keep_state,td3,lstm,20261007,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_cvar_reward_keep_state,td3,lstm,20261008,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_cvar_reward_keep_state,td3,lstm,20261009,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,zero_cvar_reward_keep_state,td3,lstm,20261010,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,historical_only_no_synthetic_pretraining,td3,lstm,20261001,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,historical_only_no_synthetic_pretraining,td3,lstm,20261002,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,historical_only_no_synthetic_pretraining,td3,lstm,20261003,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,historical_only_no_synthetic_pretraining,td3,lstm,20261004,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,historical_only_no_synthetic_pretraining,td3,lstm,20261005,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,historical_only_no_synthetic_pretraining,td3,lstm,20261006,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,historical_only_no_synthetic_pretraining,td3,lstm,20261007,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,historical_only_no_synthetic_pretraining,td3,lstm,20261008,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,historical_only_no_synthetic_pretraining,td3,lstm,20261009,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,historical_only_no_synthetic_pretraining,td3,lstm,20261010,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,moving_block_bootstrap_pretraining,td3,lstm,20261001,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,moving_block_bootstrap_pretraining,td3,lstm,20261002,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,moving_block_bootstrap_pretraining,td3,lstm,20261003,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,moving_block_bootstrap_pretraining,td3,lstm,20261004,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,moving_block_bootstrap_pretraining,td3,lstm,20261005,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,moving_block_bootstrap_pretraining,td3,lstm,20261006,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,moving_block_bootstrap_pretraining,td3,lstm,20261007,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,moving_block_bootstrap_pretraining,td3,lstm,20261008,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,moving_block_bootstrap_pretraining,td3,lstm,20261009,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,moving_block_bootstrap_pretraining,td3,lstm,20261010,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,feedforward_capacity_matched,td3,mlp,20261001,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,feedforward_capacity_matched,td3,mlp,20261002,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,feedforward_capacity_matched,td3,mlp,20261003,True
causal_ablation,future_nonoverlapping_24m_v1,future_temporal,global_liquid_etf_18,feedforward_capacity_matched,td3,mlp,20261004,True
